"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,14019,0.4050781,0.3925923,0.2148217
0,14022,0.3995166,0.3872288,0.2148302
0,14025,0.3940811,0.381987,0.2148387
0,14028,0.3887679,0.3768633,0.214847
0,14031,0.3835738,0.3718545,0.2148553
0,14034,0.3784954,0.3669575,0.2148636
0,14037,0.3735295,0.3621692,0.2148718
0,14040,0.3686731,0.3574866,0.2148799
0,14043,0.3639231,0.3529069,0.214888
0,14046,0.3592767,0.3484271,0.214896
0,14049,0.354731,0.3440448,0.214904
0,14052,0.3502834,0.3397571,0.2149119
0,14055,0.3459311,0.3355616,0.2149198
0,14058,0.3416718,0.3314558,0.2149276
0,14061,0.3375028,0.3274373,0.2149354
0,14064,0.3334219,0.3235039,0.2149431
0,14067,0.3294266,0.3196532,0.2149508
0,14070,0.3255148,0.3158832,0.2149584
0,14073,0.3216842,0.3121917,0.214966
0,14076,0.3179328,0.3085766,0.2149735
0,14079,0.3142585,0.3050361,0.214981
0,14082,0.3106594,0.3015682,0.2149885
0,14085,0.3071335,0.298171,0.2149959
0,14088,0.3036789,0.2948427,0.2150032
0,14091,0.3002938,0.2915815,0.2150106
0,14094,0.2969765,0.2883859,0.2150178
0,14097,0.2937255,0.2852543,0.2150251
0,14100,0.2905388,0.2821847,0.2150323
0,14103,0.2874149,0.2791759,0.2150395
0,14106,0.2843523,0.2762263,0.2150466
0,14109,0.2813495,0.2733344,0.2150537
0,14112,0.278405,0.2704988,0.2150607
0,14115,0.2755174,0.2677182,0.2150678
0,14118,0.2726852,0.2649911,0.2150747
0,14121,0.2699071,0.2623163,0.2150817
0,14124,0.2671819,0.2596924,0.2150886
0,14127,0.2645081,0.2571183,0.2150955
0,14130,0.2618847,0.2545927,0.2151024
0,14133,0.2593103,0.2521145,0.2151092
0,14136,0.2567838,0.2496825,0.215116
0,14139,0.2543039,0.2472955,0.2151227
0,14142,0.2518697,0.2449526,0.2151295
0,14145,0.24948,0.2426527,0.2151362
0,14148,0.2471339,0.2403948,0.2151428
0,14151,0.2448301,0.2381778,0.2151495
0,14154,0.2425678,0.2360008,0.2151561
0,14157,0.240346,0.2338628,0.2151627
0,14160,0.2381638,0.2317631,0.2151692
0,14163,0.2360202,0.2297006,0.2151757
0,14166,0.2339143,0.2276744,0.2151823
0,14169,0.2318453,0.2256839,0.2151887
0,14172,0.2298123,0.2237281,0.2151952
0,14175,0.2278146,0.2218062,0.2152016
0,14178,0.2258512,0.2199175,0.215208
0,14181,0.2239215,0.2180612,0.2152144
0,14184,0.2220246,0.2162365,0.2152207
0,14187,0.2201598,0.2144428,0.2152271
0,14190,0.2183264,0.2126794,0.2152334
0,14193,0.2165237,0.2109455,0.2152397
0,14196,0.214751,0.2092405,0.2152459
0,14199,0.2130076,0.2075637,0.2152521
0,14202,0.2112928,0.2059146,0.2152584
0,14205,0.2096061,0.2042924,0.2152645
0,14208,0.2079468,0.2026966,0.2152707
0,14211,0.2063143,0.2011266,0.2152769
0,14214,0.204708,0.1995819,0.215283
0,14217,0.2031273,0.1980618,0.2152891
0,14220,0.2015716,0.1965658,0.2152952
0,14223,0.2000405,0.1950934,0.2153012
0,14226,0.1985334,0.1936441,0.2153073
0,14229,0.1970497,0.1922173,0.2153133
0,14232,0.195589,0.1908126,0.2153193
0,14235,0.1941507,0.1894295,0.2153253
0,14238,0.1927345,0.1880676,0.2153313
0,14241,0.1913397,0.1867263,0.2153372
0,14244,0.1899659,0.1854052,0.2153431
0,14247,0.1886127,0.1841039,0.215349
0,14250,0.1872797,0.1828219,0.2153549
0,14253,0.1859664,0.1815589,0.2153608
0,14256,0.1846723,0.1803144,0.2153666
0,14259,0.1833972,0.1790881,0.2153725
0,14262,0.1821406,0.1778795,0.2153783
0,14265,0.180902,0.1766883,0.2153841
0,14268,0.1796812,0.1755141,0.2153899
0,14271,0.1784777,0.1743566,0.2153956
0,14274,0.1772912,0.1732153,0.2154014
0,14277,0.1761213,0.17209,0.2154071
0,14280,0.1749677,0.1709803,0.2154128
0,14283,0.17383,0.1698859,0.2154185
0,14286,0.172708,0.1688064,0.2154242
0,14289,0.1716012,0.1677416,0.2154299
0,14292,0.1705094,0.1666912,0.2154355
0,14295,0.1694323,0.1656548,0.2154412
0,14298,0.1683695,0.1646322,0.2154468
0,14301,0.1673207,0.163623,0.2154524
0,14304,0.1662858,0.1626271,0.2154579
0,14307,0.1652644,0.1616441,0.2154635
0,14310,0.1642561,0.1606737,0.2154691
0,14313,0.1632609,0.1597157,0.2154746
0,14316,0.1622783,0.1587699,0.2154801
0,14319,0.1613082,0.157836,0.2154856
0,14322,0.1603502,0.1569138,0.2154911
0,14325,0.1594042,0.156003,0.2154966
0,14328,0.1584699,0.1551033,0.215502
0,14331,0.157547,0.1542147,0.2155075
0,14334,0.1566354,0.1533367,0.2155129
0,14337,0.1557348,0.1524694,0.2155183
0,14340,0.154845,0.1516123,0.2155237
0,14343,0.1539658,0.1507653,0.2155291
0,14346,0.153097,0.1499283,0.2155345
0,14349,0.1522383,0.149101,0.2155398
0,14352,0.1513896,0.1482832,0.2155452
0,14355,0.1505507,0.1474747,0.2155505
0,14358,0.1497213,0.1466754,0.2155558
0,14361,0.1489014,0.1458851,0.2155611
0,14364,0.1480906,0.1451035,0.2155664
0,14367,0.147289,0.1443306,0.2155716
0,14370,0.1464961,0.1435662,0.2155769
0,14373,0.145712,0.14281,0.2155821
0,14376,0.1449364,0.142062,0.2155874
0,14379,0.1441691,0.1413219,0.2155926
0,14382,0.1434101,0.1405897,0.2155978
0,14385,0.1426591,0.1398651,0.2156029
0,14388,0.141916,0.1391481,0.2156081
0,14391,0.1411806,0.1384384,0.2156133
0,14394,0.1404528,0.137736,0.2156184
0,14397,0.1397326,0.1370407,0.2156235
0,14400,0.1390196,0.1363524,0.2156286
