"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,4134,0.4119217,0.4018132,0.2109525
0,4137,0.4087113,0.3987255,0.2109729
0,4140,0.4055517,0.3956866,0.2109932
0,4143,0.4024417,0.3926956,0.2110134
0,4146,0.3993804,0.3897513,0.2110336
0,4149,0.3963666,0.3868528,0.2110537
0,4152,0.3933994,0.383999,0.2110737
0,4155,0.3904777,0.381189,0.2110937
0,4158,0.3876005,0.3784219,0.2111136
0,4161,0.3847669,0.3756966,0.2111335
0,4164,0.3819759,0.3730124,0.2111532
0,4167,0.3792267,0.3703683,0.211173
0,4170,0.3765184,0.3677634,0.2111926
0,4173,0.37385,0.365197,0.2112122
0,4176,0.3712209,0.3626681,0.2112317
0,4179,0.36863,0.3601761,0.2112512
0,4182,0.3660766,0.3577201,0.2112706
0,4185,0.3635599,0.3552994,0.2112899
0,4188,0.3610792,0.3529131,0.2113092
0,4191,0.3586337,0.3505606,0.2113284
0,4194,0.3562226,0.3482412,0.2113476
0,4197,0.3538453,0.3459542,0.2113667
0,4200,0.351501,0.3436989,0.2113858
0,4203,0.3491891,0.3414747,0.2114048
0,4206,0.3469088,0.3392808,0.2114237
0,4209,0.3446597,0.3371167,0.2114426
0,4212,0.3424408,0.3349817,0.2114614
0,4215,0.3402518,0.3328753,0.2114802
0,4218,0.338092,0.3307969,0.2114989
0,4221,0.3359607,0.3287458,0.2115176
0,4224,0.3338575,0.3267216,0.2115362
0,4227,0.3317816,0.3247236,0.2115547
0,4230,0.3297327,0.3227514,0.2115732
0,4233,0.32771,0.3208044,0.2115917
0,4236,0.3257132,0.318882,0.2116101
0,4239,0.3237416,0.3169839,0.2116284
0,4242,0.3217948,0.3151095,0.2116467
0,4245,0.3198723,0.3132583,0.2116649
0,4248,0.3179736,0.31143,0.2116831
0,4251,0.3160982,0.3096239,0.2117013
0,4254,0.3142457,0.3078397,0.2117193
0,4257,0.3124155,0.3060769,0.2117374
0,4260,0.3106074,0.3043351,0.2117554
0,4263,0.3088208,0.3026139,0.2117733
0,4266,0.3070552,0.3009128,0.2117912
0,4269,0.3053104,0.2992316,0.211809
0,4272,0.3035859,0.2975698,0.2118268
0,4275,0.3018813,0.2959269,0.2118445
0,4278,0.3001962,0.2943027,0.2118622
0,4281,0.2985302,0.2926968,0.2118799
0,4284,0.296883,0.2911088,0.2118974
0,4287,0.2952542,0.2895384,0.211915
0,4290,0.2936434,0.2879851,0.2119325
0,4293,0.2920504,0.2864489,0.2119499
0,4296,0.2904748,0.2849292,0.2119673
0,4299,0.2889161,0.2834257,0.2119847
0,4302,0.2873743,0.2819382,0.212002
0,4305,0.2858488,0.2804663,0.2120192
0,4308,0.2843394,0.2790098,0.2120364
0,4311,0.2828458,0.2775684,0.2120536
0,4314,0.2813677,0.2761417,0.2120707
0,4317,0.2799048,0.2747295,0.2120878
0,4320,0.2784568,0.2733316,0.2121048
0,4323,0.2935357,0.4083005,0.1821704
0,4326,0.4870815,0.9645305,0.1830515
0,4329,0.9428991,1.77746,0.1843739
0,4332,1.632359,2.753716,0.186045
0,4335,2.489339,3.785997,0.1879357
0,4338,3.428655,4.780613,0.1899198
0,4341,4.368553,5.672949,0.1918929
0,4344,5.244207,6.426035,0.1937774
0,4347,6.011747,7.024956,0.1955225
0,4350,6.647276,7.470871,0.1971002
0,4353,7.143135,7.775391,0.1985003
0,4356,7.503442,7.955907,0.1997255
0,4359,7.739994,8.032052,0.2007866
0,4362,7.868661,8.023216,0.2016989
0,4365,7.906704,7.947282,0.2024799
0,4368,7.871088,7.82001,0.2031469
0,4371,7.777418,7.654706,0.2037165
0,4374,7.639413,7.462312,0.2042037
0,4377,7.46868,7.251636,0.2046216
0,4380,7.274809,7.029657,0.2049817
0,4383,7.065565,6.801809,0.2052934
0,4386,6.847116,6.572262,0.2055649
0,4389,6.62428,6.344163,0.2058029
0,4392,6.400754,6.119836,0.206013
0,4395,6.179328,5.90096,0.2061999
0,4398,5.962062,5.688706,0.2063673
0,4401,5.750421,5.483838,0.2065183
0,4404,5.545414,5.286818,0.2066556
0,4407,5.347712,5.097886,0.2067813
0,4410,5.157709,4.917108,0.2068972
0,4413,4.975587,4.744414,0.2070046
0,4416,4.801368,4.579642,0.2071049
0,4419,4.634956,4.422558,0.207199
0,4422,4.476177,4.272886,0.2072877
0,4425,4.324795,4.130321,0.2073718
0,4428,4.180533,3.994542,0.2074518
0,4431,4.043092,3.865219,0.2075282
0,4434,3.912158,3.742023,0.2076014
0,4437,3.787409,3.624627,0.2076718
0,4440,3.668528,3.512716,0.2077397
0,4443,3.555203,3.405986,0.2078053
0,4446,3.447132,3.304146,0.2078688
0,4449,3.344023,3.206918,0.2079305
0,4452,3.245597,3.114038,0.2079905
0,4455,3.151587,3.025258,0.2080489
0,4458,3.061741,2.940341,0.2081058
0,4461,2.97582,2.859067,0.2081614
0,4464,2.893601,2.78123,0.2082157
0,4467,2.814874,2.706634,0.2082689
0,4470,2.739441,2.6351,0.208321
0,4473,2.667117,2.566457,0.208372
0,4476,2.597729,2.500547,0.2084221
0,4479,2.531117,2.437222,0.2084712
0,4482,2.467129,2.376344,0.2085195
0,4485,2.405623,2.317783,0.2085669
0,4488,2.346467,2.261418,0.2086135
0,4491,2.28954,2.207137,0.2086594
0,4494,2.234724,2.154835,0.2087045
0,4497,2.181912,2.104412,0.208749
0,4500,2.131005,2.055776,0.2087928
0,4503,2.081907,2.00884,0.2088359
0,4506,2.03453,1.963524,0.2088784
0,4509,1.988792,1.919748,0.2089203
0,4512,1.94461,1.877434,0.2089616
0,4515,1.901907,1.836502,0.2090022
0,4518,1.860607,1.796892,0.2090424
0,4521,1.820647,1.75855,0.2090819
0,4524,1.781967,1.721425,0.2091209
0,4527,1.744515,1.685464,0.2091594
0,4530,1.708237,1.650619,0.2091974
0,4533,1.673086,1.616845,0.2092349
0,4536,1.639014,1.584098,0.2092719
0,4539,1.605979,1.552337,0.2093084
0,4542,1.573938,1.521524,0.2093445
0,4545,1.542851,1.491622,0.2093802
0,4548,1.512683,1.462596,0.2094154
0,4551,1.483396,1.434412,0.2094502
0,4554,1.454959,1.407039,0.2094846
0,4557,1.427337,1.380447,0.2095185
0,4560,1.400501,1.354606,0.2095521
0,4563,1.374422,1.329491,0.2095854
0,4566,1.349073,1.305073,0.2096182
0,4569,1.324427,1.281331,0.2096507
0,4572,1.300461,1.258239,0.2096829
0,4575,1.277149,1.235776,0.2097146
0,4578,1.25447,1.213919,0.2097461
0,4581,1.232402,1.192649,0.2097772
0,4584,1.210924,1.171946,0.209808
0,4587,1.190017,1.151791,0.2098385
0,4590,1.16966,1.132165,0.2098687
0,4593,1.149835,1.113052,0.2098986
0,4596,1.130527,1.094433,0.2099282
0,4599,1.111716,1.076295,0.2099575
0,4602,1.093388,1.05862,0.2099865
0,4605,1.075526,1.041395,0.2100153
0,4608,1.058117,1.024605,0.2100438
0,4611,1.041144,1.008236,0.210072
0,4614,1.024596,0.9922746,0.2101
0,4617,1.008458,0.9767094,0.2101277
0,4620,0.9927182,0.961528,0.2101551
0,4623,0.9773643,0.9467183,0.2101823
0,4626,0.9623834,0.9322684,0.2102093
0,4629,0.9477654,0.9181683,0.2102361
0,4632,0.9334997,0.904408,0.2102626
0,4635,0.9195765,0.890978,0.2102889
0,4638,0.9059843,0.8778673,0.210315
0,4641,0.892714,0.8650672,0.2103409
0,4644,0.8797563,0.8525686,0.2103665
0,4647,0.867102,0.8403628,0.210392
0,4650,0.8547421,0.8284412,0.2104172
0,4653,0.8426677,0.8167952,0.2104423
0,4656,0.8308707,0.805417,0.2104672
0,4659,0.8193435,0.7942992,0.2104918
0,4662,0.808078,0.7834342,0.2105163
0,4665,0.7970668,0.7728146,0.2105406
0,4668,0.786303,0.762434,0.2105648
0,4671,0.7757796,0.7522856,0.2105887
0,4674,0.7654902,0.7423632,0.2106125
0,4677,0.755428,0.7326602,0.2106361
0,4680,0.7455871,0.7231711,0.2106596
0,4683,0.7359615,0.7138898,0.2106829
0,4686,0.7265454,0.7048109,0.210706
0,4689,0.717333,0.6959288,0.210729
0,4692,0.7083188,0.6872382,0.2107518
0,4695,0.6994976,0.678734,0.2107745
0,4698,0.6908643,0.6704113,0.210797
0,4701,0.6824138,0.6622652,0.2108194
0,4704,0.6741411,0.654291,0.2108417
0,4707,0.6660417,0.6464842,0.2108638
0,4710,0.6581112,0.6388405,0.2108857
0,4713,0.6503448,0.6313555,0.2109076
0,4716,0.6427386,0.6240251,0.2109293
0,4719,0.6352884,0.6168454,0.2109509
0,4722,0.6279901,0.6098126,0.2109723
0,4725,0.6208398,0.6029228,0.2109936
0,4728,0.6138339,0.5961725,0.2110149
0,4731,0.6069687,0.589558,0.211036
0,4734,0.6002406,0.583076,0.2110569
0,4737,0.5936462,0.5767232,0.2110778
0,4740,0.5871822,0.5704962,0.2110985
0,4743,0.5808451,0.564392,0.2111191
0,4746,0.574632,0.5584075,0.2111397
0,4749,0.5685398,0.5525397,0.2111601
0,4752,0.5625654,0.5467857,0.2111804
0,4755,0.556706,0.5411428,0.2112006
0,4758,0.5509588,0.5356082,0.2112207
0,4761,0.5453209,0.5301793,0.2112407
0,4764,0.5397899,0.5248534,0.2112606
0,4767,0.534363,0.5196282,0.2112805
0,4770,0.5290378,0.514501,0.2113002
0,4773,0.5238118,0.5094698,0.2113198
0,4776,0.5186828,0.504532,0.2113393
0,4779,0.5136483,0.4996856,0.2113588
0,4782,0.5087061,0.4949283,0.2113781
0,4785,0.503854,0.4902579,0.2113974
0,4788,0.49909,0.4856725,0.2114166
0,4791,0.494412,0.4811701,0.2114357
0,4794,0.4898179,0.4767486,0.2114547
0,4797,0.4853058,0.4724062,0.2114736
0,4800,0.4808737,0.4681411,0.2114925
0,4803,0.4765199,0.4639514,0.2115112
0,4806,0.4722424,0.4598355,0.2115299
0,4809,0.4680397,0.4557915,0.2115486
0,4812,0.4639098,0.4518179,0.2115671
0,4815,0.4598513,0.447913,0.2115856
0,4818,0.4558623,0.4440752,0.211604
0,4821,0.4519415,0.4403031,0.2116223
0,4824,0.4480872,0.4365951,0.2116405
0,4827,0.4442979,0.4329497,0.2116587
0,4830,0.4405722,0.4293656,0.2116768
0,4833,0.4369086,0.4258414,0.2116949
0,4836,0.4333058,0.4223757,0.2117129
0,4839,0.4297624,0.4189673,0.2117308
0,4842,0.426277,0.4156147,0.2117486
0,4845,0.4228484,0.4123169,0.2117664
0,4848,0.4194754,0.4090725,0.2117841
0,4851,0.4161566,0.4058804,0.2118018
0,4854,0.412891,0.4027394,0.2118193
0,4857,0.4096773,0.3996485,0.2118369
0,4860,0.4065144,0.3966064,0.2118543
0,4863,0.4034012,0.3936121,0.2118717
0,4866,0.4003366,0.3906646,0.2118891
0,4869,0.3973196,0.3877629,0.2119064
0,4872,0.3943492,0.3849059,0.2119236
0,4875,0.3914242,0.3820928,0.2119408
0,4878,0.3885438,0.3793224,0.2119579
0,4881,0.385707,0.376594,0.211975
0,4884,0.3829128,0.3739066,0.211992
0,4887,0.3801605,0.3712593,0.2120089
0,4890,0.3774489,0.3686513,0.2120258
0,4893,0.3747774,0.3660817,0.2120427
0,4896,0.372145,0.3635497,0.2120595
0,4899,0.3695509,0.3610545,0.2120762
0,4902,0.3669944,0.3585954,0.2120929
0,4905,0.3644746,0.3561715,0.2121095
0,4908,0.3619907,0.3537822,0.2121261
0,4911,0.3595421,0.3514267,0.2121426
0,4914,0.3571279,0.3491042,0.2121591
0,4917,0.3547475,0.3468141,0.2121755
0,4920,0.3524002,0.3445558,0.2121919
0,4923,0.3500851,0.3423285,0.2122083
0,4926,0.3478019,0.3401316,0.2122245
0,4929,0.3455496,0.3379644,0.2122408
0,4932,0.3433278,0.3358265,0.212257
0,4935,0.3411358,0.3337171,0.2122731
0,4938,0.3389729,0.3316357,0.2122892
0,4941,0.3368386,0.3295816,0.2123053
0,4944,0.3347324,0.3275544,0.2123213
0,4947,0.3326535,0.3255535,0.2123372
0,4950,0.3306016,0.3235783,0.2123531
0,4953,0.328576,0.3216283,0.212369
0,4956,0.3265761,0.3197031,0.2123848
0,4959,0.3246016,0.3178021,0.2124006
0,4962,0.3226519,0.3159247,0.2124163
0,4965,0.3207265,0.3140707,0.212432
0,4968,0.3188248,0.3122394,0.2124476
0,4971,0.3169465,0.3104304,0.2124632
0,4974,0.315091,0.3086433,0.2124788
0,4977,0.313258,0.3068777,0.2124943
0,4980,0.311447,0.305133,0.2125097
0,4983,0.3096575,0.303409,0.2125251
0,4986,0.3078891,0.3017051,0.2125405
0,4989,0.3061414,0.3000211,0.2125559
0,4992,0.3044141,0.2983564,0.2125711
0,4995,0.3027066,0.2967108,0.2125864
0,4998,0.3010187,0.2950838,0.2126016
0,5001,0.2993499,0.2934751,0.2126168
0,5004,0.2976999,0.2918843,0.2126319
0,5007,0.2960683,0.2903111,0.212647
0,5010,0.2944548,0.2887551,0.212662
0,5013,0.292859,0.2872161,0.212677
0,5016,0.2912806,0.2856937,0.212692
0,5019,0.2897192,0.2841875,0.2127069
0,5022,0.2881745,0.2826973,0.2127218
0,5025,0.2866463,0.2812227,0.2127366
0,5028,0.2851342,0.2797635,0.2127514
0,5031,0.2836379,0.2783194,0.2127661
0,5034,0.2821571,0.2768901,0.2127808
0,5037,0.2806915,0.2754752,0.2127955
0,5040,0.2792408,0.2740746,0.2128101
0,5043,0.2943197,0.409061,0.1865295
0,5046,0.4878903,0.9653646,0.1873006
0,5049,0.9437665,1.778397,0.1884579
0,5052,1.633313,2.754772,0.1899203
0,5055,2.490397,3.787173,0.1915749
0,5058,3.429824,4.781904,0.1933112
0,5061,4.369831,5.674337,0.1950379
0,5064,5.245583,6.427502,0.1966871
0,5067,6.013204,7.02648,0.1982142
0,5070,6.648796,7.472436,0.1995949
0,5073,7.144701,7.776978,0.2008201
0,5076,7.50504,7.957506,0.2018923
0,5079,7.741607,8.033646,0.2028209
0,5082,7.870278,8.024796,0.2036193
0,5085,7.90831,7.948835,0.2043027
0,5088,7.872656,7.821504,0.2048864
0,5091,7.778901,7.656098,0.2053849
0,5094,7.640828,7.463656,0.2058112
0,5097,7.470074,7.252977,0.206177
0,5100,7.276194,7.030986,0.2064921
0,5103,7.066935,6.803119,0.2067649
0,5106,6.848468,6.573551,0.2070025
0,5109,6.625613,6.345431,0.2072108
0,5112,6.402066,6.121082,0.2073947
0,5115,6.180616,5.902182,0.2075583
0,5118,5.963318,5.689898,0.2077048
0,5121,5.751648,5.485003,0.207837
0,5124,5.546628,5.287968,0.2079572
0,5127,5.34892,5.099027,0.2080672
0,5130,5.158905,4.918234,0.2081686
0,5133,4.97676,4.74552,0.2082627
0,5136,4.802514,4.580723,0.2083505
0,5139,4.636079,4.423616,0.2084328
0,5142,4.47728,4.273925,0.2085105
0,5145,4.325879,4.131344,0.2085841
0,5148,4.181599,3.995548,0.2086541
0,5151,4.04414,3.866209,0.208721
0,5154,3.913189,3.742996,0.2087851
0,5157,3.788426,3.625587,0.2088468
0,5160,3.669533,3.513664,0.2089062
0,5163,3.556197,3.406924,0.2089636
0,5166,3.448114,3.305072,0.2090193
0,5169,3.344993,3.207831,0.2090733
0,5172,3.246552,3.114938,0.2091258
0,5175,3.152527,3.026144,0.2091769
0,5178,3.062667,2.941215,0.2092267
0,5181,2.976734,2.85993,0.2092754
0,5184,2.894505,2.782083,0.209323
0,5187,2.815768,2.707478,0.2093695
0,5190,2.740325,2.635934,0.2094151
0,5193,2.667992,2.567282,0.2094598
0,5196,2.598595,2.501364,0.2095037
0,5199,2.531974,2.438031,0.2095467
0,5202,2.467977,2.377144,0.209589
0,5205,2.406463,2.318575,0.2096305
0,5208,2.3473,2.262203,0.2096713
0,5211,2.290364,2.207915,0.2097115
0,5214,2.235541,2.155605,0.209751
0,5217,2.182723,2.105176,0.2097899
0,5220,2.131809,2.056533,0.2098283
0,5223,2.082705,2.009592,0.209866
0,5226,2.035322,1.96427,0.2099033
0,5229,1.989578,1.920491,0.2099399
0,5232,1.945392,1.878168,0.2099761
0,5235,1.902681,1.837228,0.2100117
0,5238,1.861373,1.797612,0.2100468
0,5241,1.821407,1.759266,0.2100815
0,5244,1.782721,1.722134,0.2101157
0,5247,1.745263,1.686168,0.2101494
0,5250,1.708979,1.651317,0.2101826
0,5253,1.673822,1.617537,0.2102155
0,5256,1.639744,1.584783,0.2102479
0,5259,1.606701,1.553017,0.2102799
0,5262,1.574653,1.522197,0.2103115
0,5265,1.54356,1.492288,0.2103427
0,5268,1.513385,1.463256,0.2103735
0,5271,1.484092,1.435065,0.210404
0,5274,1.455647,1.407686,0.2104341
0,5277,1.42802,1.381088,0.2104639
0,5280,1.401179,1.355243,0.2104933
0,5283,1.375095,1.330122,0.2105224
0,5286,1.349742,1.305701,0.2105512
0,5289,1.325093,1.281955,0.2105797
0,5292,1.301123,1.25886,0.2106078
0,5295,1.277808,1.236393,0.2106357
0,5298,1.255126,1.214534,0.2106632
0,5301,1.233055,1.193261,0.2106905
0,5304,1.211574,1.172555,0.2107175
0,5307,1.190663,1.152397,0.2107442
0,5310,1.170303,1.132768,0.2107706
0,5313,1.150476,1.113651,0.2107968
0,5316,1.131164,1.09503,0.2108227
0,5319,1.11235,1.076888,0.2108484
0,5322,1.094019,1.059211,0.2108738
0,5325,1.076154,1.041983,0.210899
0,5328,1.058742,1.02519,0.2109239
0,5331,1.041767,1.008818,0.2109487
0,5334,1.025216,0.9928548,0.2109732
0,5337,1.009076,0.9772875,0.2109974
0,5340,0.9933344,0.9621038,0.2110215
0,5343,0.9779785,0.9472921,0.2110453
0,5346,0.9629964,0.9328409,0.211069
0,5349,0.9483771,0.9187395,0.2110924
0,5352,0.9341097,0.9049774,0.2111156
0,5355,0.9201839,0.8915449,0.2111387
0,5358,0.906589,0.8784316,0.2111615
0,5361,0.8933156,0.8656284,0.2111842
0,5364,0.8803543,0.8531264,0.2112067
0,5367,0.8676964,0.8409172,0.211229
0,5370,0.8553324,0.8289917,0.2112511
0,5373,0.8432543,0.817342,0.211273
0,5376,0.8314539,0.8059605,0.2112948
0,5379,0.8199234,0.7948395,0.2113165
0,5382,0.8086549,0.7839715,0.2113379
0,5385,0.7976412,0.7733496,0.2113592
0,5388,0.7868749,0.7629666,0.2113803
0,5391,0.7763494,0.752816,0.2114013
0,5394,0.7660578,0.7428915,0.2114222
0,5397,0.7559938,0.7331867,0.2114429
0,5400,0.7461509,0.7236955,0.2114634
0,5403,0.7365232,0.7144122,0.2114838
0,5406,0.7271048,0.705331,0.2115041
0,5409,0.7178901,0.6964467,0.2115242
0,5412,0.7088736,0.6877538,0.2115442
0,5415,0.70005,0.6792473,0.2115641
0,5418,0.6914141,0.6709221,0.2115838
0,5421,0.682961,0.6627736,0.2116034
0,5424,0.674686,0.654797,0.2116229
0,5427,0.6665842,0.6469879,0.2116423
0,5430,0.6586512,0.6393418,0.2116615
0,5433,0.6508827,0.6318546,0.2116807
0,5436,0.6432742,0.6245221,0.2116997
0,5439,0.6358219,0.6173404,0.2117186
0,5442,0.6285216,0.6103055,0.2117374
0,5445,0.6213695,0.6034139,0.2117561
0,5448,0.6143617,0.5966617,0.2117746
0,5451,0.6074947,0.5900454,0.2117931
0,5454,0.6007646,0.5835615,0.2118115
0,5457,0.5941681,0.5772067,0.2118298
0,5460,0.5877022,0.5709779,0.2118479
0,5463,0.5813631,0.5648717,0.211866
0,5466,0.575148,0.5588852,0.211884
0,5469,0.5690537,0.5530154,0.2119019
0,5472,0.5630772,0.5472593,0.2119197
0,5475,0.5572157,0.5416144,0.2119374
0,5478,0.5514663,0.5360777,0.211955
0,5481,0.5458264,0.5306467,0.2119725
0,5484,0.5402933,0.5253189,0.21199
0,5487,0.5348644,0.5200917,0.2120073
0,5490,0.5295372,0.5149626,0.2120246
0,5493,0.5243093,0.5099294,0.2120418
0,5496,0.5191782,0.5049897,0.2120589
0,5499,0.5141419,0.5001414,0.2120759
0,5502,0.5091978,0.4953822,0.2120929
0,5505,0.5043439,0.49071,0.2121098
0,5508,0.499578,0.4861228,0.2121266
0,5511,0.4948981,0.4816186,0.2121433
0,5514,0.4903022,0.4771954,0.21216
0,5517,0.4857883,0.4728512,0.2121765
0,5520,0.4813544,0.4685843,0.2121931
0,5523,0.4769987,0.4643929,0.2122095
0,5526,0.4727195,0.4602752,0.2122259
0,5529,0.4685149,0.4562295,0.2122422
0,5532,0.4643833,0.4522541,0.2122585
0,5535,0.460323,0.4483474,0.2122746
0,5538,0.4563323,0.444508,0.2122907
0,5541,0.4524097,0.4407341,0.2123068
0,5544,0.4485537,0.4370244,0.2123228
0,5547,0.4447626,0.4333773,0.2123387
0,5550,0.4410352,0.4297915,0.2123546
0,5553,0.4373699,0.4262656,0.2123704
0,5556,0.4337653,0.4227982,0.2123861
0,5559,0.4302202,0.4193881,0.2124018
0,5562,0.4267331,0.4160339,0.2124175
0,5565,0.4233029,0.4127344,0.212433
0,5568,0.4199282,0.4094884,0.2124486
0,5571,0.4166077,0.4062947,0.212464
0,5574,0.4133404,0.4031521,0.2124794
0,5577,0.4101251,0.4000595,0.2124948
0,5580,0.4069606,0.3970158,0.2125101
0,5583,0.4038458,0.39402,0.2125254
0,5586,0.4007796,0.3910709,0.2125406
0,5589,0.397761,0.3881676,0.2125557
0,5592,0.3947889,0.3853091,0.2125708
0,5595,0.3918623,0.3824944,0.2125858
0,5598,0.3889804,0.3797225,0.2126008
0,5601,0.386142,0.3769925,0.2126158
0,5604,0.3833463,0.3743036,0.2126307
0,5607,0.3805923,0.3716548,0.2126455
0,5610,0.3778793,0.3690453,0.2126603
0,5613,0.3752062,0.3664742,0.2126751
0,5616,0.3725723,0.3639407,0.2126898
0,5619,0.3699768,0.3614441,0.2127045
0,5622,0.3674187,0.3589835,0.2127191
0,5625,0.3648974,0.3565581,0.2127337
0,5628,0.3624121,0.3541673,0.2127482
0,5631,0.359962,0.3518104,0.2127627
0,5634,0.3575463,0.3494865,0.2127771
0,5637,0.3551644,0.347195,0.2127915
0,5640,0.3528156,0.3449352,0.2128059
0,5643,0.3504992,0.3427065,0.2128202
0,5646,0.3482144,0.3405082,0.2128344
0,5649,0.3459608,0.3383397,0.2128487
0,5652,0.3437375,0.3362003,0.2128628
0,5655,0.3415441,0.3340895,0.212877
0,5658,0.3393798,0.3320067,0.2128911
0,5661,0.3372441,0.3299513,0.2129051
0,5664,0.3351365,0.3279227,0.2129192
0,5667,0.3330562,0.3259204,0.2129331
0,5670,0.3310029,0.3239439,0.2129471
0,5673,0.3289759,0.3219926,0.212961
0,5676,0.3269747,0.320066,0.2129748
0,5679,0.3249989,0.3181636,0.2129886
0,5682,0.3230478,0.316285,0.2130024
0,5685,0.321121,0.3144296,0.2130162
0,5688,0.319218,0.312597,0.2130299
0,5691,0.3173384,0.3107868,0.2130435
0,5694,0.3154816,0.3089983,0.2130571
0,5697,0.3136473,0.3072314,0.2130707
0,5700,0.3118349,0.3054855,0.2130843
0,5703,0.3100441,0.3037602,0.2130978
0,5706,0.3082744,0.302055,0.2131113
0,5709,0.3065255,0.3003697,0.2131247
0,5712,0.3047968,0.2987038,0.2131381
0,5715,0.3030881,0.2970569,0.2131514
0,5718,0.3013989,0.2954286,0.2131648
0,5721,0.2997288,0.2938187,0.213178
0,5724,0.2980776,0.2922267,0.2131913
0,5727,0.2964447,0.2906523,0.2132045
0,5730,0.2948299,0.2890951,0.2132177
0,5733,0.2932329,0.2875549,0.2132308
0,5736,0.2916532,0.2860312,0.2132439
0,5739,0.2900906,0.2845238,0.213257
0,5742,0.2885447,0.2830324,0.21327
0,5745,0.2870153,0.2815566,0.213283
0,5748,0.285502,0.2800962,0.213296
0,5751,0.2840044,0.2786509,0.2133089
0,5754,0.2825224,0.2772204,0.2133218
0,5757,0.2810556,0.2758044,0.2133346
0,5760,0.2796037,0.2744026,0.2133474
0,5763,0.2946819,0.409391,0.1899272
0,5766,0.4882554,0.9657078,0.1906127
0,5769,0.9441417,1.778756,0.1916414
0,5772,1.633702,2.75515,0.1929413
0,5775,2.490803,3.787575,0.1944121
0,5778,3.430245,4.782311,0.1959556
0,5781,4.37027,5.674762,0.1974904
0,5784,5.246049,6.427978,0.1989565
0,5787,6.013721,7.026972,0.200314
0,5790,6.649347,7.472909,0.2015412
0,5793,7.145226,7.777455,0.2026304
0,5796,7.50555,7.957967,0.2035834
0,5799,7.742117,8.034132,0.2044089
0,5802,7.870796,8.025293,0.2051186
0,5805,7.908839,7.949341,0.2057261
0,5808,7.873211,7.822039,0.206245
0,5811,7.779528,7.6567,0.2066882
0,5814,7.641489,7.464262,0.2070672
0,5817,7.470713,7.253551,0.2073923
0,5820,7.276805,7.031537,0.2076724
0,5823,7.067528,6.803653,0.2079149
0,5826,6.849044,6.574069,0.2081261
0,5829,6.626171,6.345933,0.2083113
0,5832,6.402608,6.121571,0.2084748
0,5835,6.181143,5.902657,0.2086202
0,5838,5.963832,5.690361,0.2087504
0,5841,5.75215,5.485456,0.208868
0,5844,5.547114,5.288407,0.2089748
0,5847,5.349391,5.099453,0.2090726
0,5850,5.15937,4.918655,0.2091628
0,5853,4.977224,4.745939,0.2092464
0,5856,4.802974,4.581137,0.2093244
0,5859,4.636529,4.424023,0.2093977
0,5862,4.47772,4.274323,0.2094667
0,5865,4.326311,4.131734,0.2095321
0,5868,4.182025,3.995932,0.2095944
0,5871,4.04456,3.866588,0.2096539
0,5874,3.913604,3.743371,0.2097109
0,5877,3.788836,3.625957,0.2097657
0,5880,3.669937,3.514029,0.2098185
0,5883,3.556596,3.407284,0.2098696
0,5886,3.44851,3.305429,0.209919
0,5889,3.345385,3.208186,0.209967
0,5892,3.246942,3.11529,0.2100137
0,5895,3.152914,3.026493,0.2100592
0,5898,3.063051,2.94156,0.2101035
0,5901,2.977113,2.860271,0.2101468
0,5904,2.89488,2.78242,0.2101891
0,5907,2.816139,2.707812,0.2102305
0,5910,2.740693,2.636266,0.210271
0,5913,2.668357,2.567611,0.2103107
0,5916,2.598958,2.50169,0.2103497
0,5919,2.532334,2.438354,0.210388
0,5922,2.468334,2.377465,0.2104256
0,5925,2.406817,2.318894,0.2104625
0,5928,2.347651,2.262519,0.2104988
0,5931,2.290714,2.208229,0.2105345
0,5934,2.235888,2.155917,0.2105696
0,5937,2.183068,2.105484,0.2106043
0,5940,2.132151,2.05684,0.2106383
0,5943,2.083045,2.009896,0.2106719
0,5946,2.035659,1.964572,0.210705
0,5949,1.989913,1.92079,0.2107376
0,5952,1.945724,1.878466,0.2107698
0,5955,1.903011,1.837524,0.2108015
0,5958,1.861702,1.797907,0.2108327
0,5961,1.821734,1.759558,0.2108635
0,5964,1.783048,1.722426,0.2108939
0,5967,1.745589,1.686459,0.2109239
0,5970,1.709306,1.651608,0.2109534
0,5973,1.674148,1.617828,0.2109826
0,5976,1.64007,1.585075,0.2110114
0,5979,1.607028,1.553308,0.2110399
0,5982,1.574979,1.522488,0.211068
0,5985,1.543885,1.492578,0.2110958
0,5988,1.51371,1.463546,0.2111232
0,5991,1.484416,1.435355,0.2111503
0,5994,1.455972,1.407976,0.2111771
0,5997,1.428343,1.381376,0.2112035
0,6000,1.401501,1.35553,0.2112297
0,6003,1.375416,1.330408,0.2112556
0,6006,1.350061,1.305985,0.2112812
0,6009,1.32541,1.282237,0.2113065
0,6012,1.301438,1.25914,0.2113315
0,6015,1.278122,1.236672,0.2113563
0,6018,1.255438,1.214811,0.2113808
0,6021,1.233365,1.193537,0.211405
0,6024,1.211883,1.172829,0.211429
0,6027,1.19097,1.152669,0.2114528
0,6030,1.170608,1.133039,0.2114763
